anio,semana_anio,semana_mes,alcaldia,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Azcapotzalco,Amenazas,4.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,Lesiones,4.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,Robo a negocio,2.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,Robo a transeúnte,6.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,"Robo de vehículo, autopartes y en transporte individual",2.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,Robo en transporte público individual o colectivo,2.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,Robo simple,2.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,Fraude,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,"Acoso, abuso, violación y otros delitos sexuales",0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Azcapotzalco,Homicidio,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,1,Benito Juárez,Amenazas,4.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,Lesiones,8.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,Robo a negocio,26.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,Robo a transeúnte,16.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,"Robo de vehículo, autopartes y en transporte individual",18.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,Robo en transporte público individual o colectivo,20.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,Robo simple,6.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,Fraude,20.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,"Acoso, abuso, violación y otros delitos sexuales",0.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Benito Juárez,Homicidio,0.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,1,Coyoacán,Amenazas,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,Lesiones,2.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,Robo a negocio,2.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,Robo a transeúnte,6.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,"Robo de vehículo, autopartes y en transporte individual",4.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,Robo en transporte público individual o colectivo,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,Robo simple,4.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,Fraude,4.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,"Acoso, abuso, violación y otros delitos sexuales",0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Coyoacán,Homicidio,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,1,Cuauhtémoc,Amenazas,26.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,Lesiones,10.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,Robo a negocio,44.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,Robo a transeúnte,94.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,"Robo de vehículo, autopartes y en transporte individual",26.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,Robo en transporte público individual o colectivo,88.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,Robo simple,40.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,Fraude,70.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,"Acoso, abuso, violación y otros delitos sexuales",16.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Cuauhtémoc,Homicidio,0.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,1,Gustavo A. Madero,Amenazas,2.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,Lesiones,6.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,Robo a negocio,28.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,Robo a transeúnte,24.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,"Robo de vehículo, autopartes y en transporte individual",18.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,Robo en transporte público individual o colectivo,4.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,Robo simple,16.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,Fraude,12.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,"Acoso, abuso, violación y otros delitos sexuales",2.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Gustavo A. Madero,Homicidio,2.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,1,Iztacalco,Amenazas,2.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,Lesiones,0.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,Robo a negocio,0.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,Robo a transeúnte,14.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,"Robo de vehículo, autopartes y en transporte individual",6.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,Robo en transporte público individual o colectivo,10.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,Robo simple,8.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,Fraude,0.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,"Acoso, abuso, violación y otros delitos sexuales",0.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztacalco,Homicidio,2.0,216068.0,230247.0,348531.0,387096.0,415363.0,358888.0,63268.0,399598.0,439282.0,447585.0
2019,1,1,Iztapalapa,Amenazas,0.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,Lesiones,4.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,Robo a negocio,4.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,Robo a transeúnte,14.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,"Robo de vehículo, autopartes y en transporte individual",8.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,Robo en transporte público individual o colectivo,4.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,Robo simple,0.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,Fraude,2.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,"Acoso, abuso, violación y otros delitos sexuales",4.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Iztapalapa,Homicidio,0.0,206919.0,236295.0,327595.0,332732.0,342626.0,275702.0,65160.0,326119.0,365274.0,348875.0
2019,1,1,Miguel Hidalgo,Amenazas,0.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,Lesiones,2.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,Robo a negocio,0.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,Robo a transeúnte,10.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,"Robo de vehículo, autopartes y en transporte individual",4.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,Robo en transporte público individual o colectivo,10.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,Robo simple,0.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,Fraude,4.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,"Acoso, abuso, violación y otros delitos sexuales",0.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Miguel Hidalgo,Homicidio,0.0,130155.0,133659.0,196308.0,204662.0,218462.0,179838.0,28817.0,195183.0,215453.0,221859.0
2019,1,1,Tlalpan,Amenazas,4.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,Lesiones,2.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,Robo a negocio,12.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,Robo a transeúnte,2.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,"Robo de vehículo, autopartes y en transporte individual",2.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,Robo en transporte público individual o colectivo,0.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,Robo simple,0.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,Fraude,4.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,"Acoso, abuso, violación y otros delitos sexuales",0.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Tlalpan,Homicidio,2.0,186546.0,196836.0,301801.0,327889.0,332080.0,276983.0,52451.0,306079.0,340794.0,338054.0
2019,1,1,Venustiano Carranza,Amenazas,8.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,Lesiones,0.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,Robo a negocio,4.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,Robo a transeúnte,12.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,"Robo de vehículo, autopartes y en transporte individual",4.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,Robo en transporte público individual o colectivo,16.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,Robo simple,16.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,Fraude,2.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,"Acoso, abuso, violación y otros delitos sexuales",2.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Venustiano Carranza,Homicidio,0.0,160757.0,186860.0,203619.0,262450.0,255761.0,191129.0,45508.0,236552.0,238445.0,248641.0
2019,1,1,Xochimilco,Amenazas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,Lesiones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,Robo a negocio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,Robo a transeúnte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,"Robo de vehículo, autopartes y en transporte individual",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,Robo en transporte público individual o colectivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,Robo simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,Fraude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,"Acoso, abuso, violación y otros delitos sexuales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Xochimilco,Homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Álvaro Obregón,Amenazas,0.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,Lesiones,2.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,Robo a negocio,4.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,Robo a transeúnte,0.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,"Robo de vehículo, autopartes y en transporte individual",8.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,Robo en transporte público individual o colectivo,0.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,Robo simple,2.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,Fraude,2.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,"Acoso, abuso, violación y otros delitos sexuales",0.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,1,Álvaro Obregón,Homicidio,0.0,166898.0,174474.0,297118.0,320572.0,340109.0,286594.0,43217.0,297704.0,338947.0,336995.0
2019,1,6,Azcapotzalco,Amenazas,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,Lesiones,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,Robo a negocio,4.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,Robo a transeúnte,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,"Robo de vehículo, autopartes y en transporte individual",0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,Robo en transporte público individual o colectivo,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,Robo simple,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,Fraude,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,"Acoso, abuso, violación y otros delitos sexuales",0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Azcapotzalco,Homicidio,0.0,274140.0,306038.0,444054.0,467290.0,516092.0,435275.0,74682.0,473648.0,523300.0,524684.0
2019,1,6,Benito Juárez,Amenazas,0.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,Lesiones,0.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,Robo a negocio,10.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,Robo a transeúnte,8.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,"Robo de vehículo, autopartes y en transporte individual",4.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,Robo en transporte público individual o colectivo,0.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,Robo simple,2.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,Fraude,4.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,"Acoso, abuso, violación y otros delitos sexuales",0.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Benito Juárez,Homicidio,0.0,603135.0,630712.0,1031591.0,1101775.0,1125033.0,938351.0,150896.0,1003028.0,1155297.0,1136543.0
2019,1,6,Coyoacán,Amenazas,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,Lesiones,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,Robo a negocio,2.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,Robo a transeúnte,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,"Robo de vehículo, autopartes y en transporte individual",0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,Robo en transporte público individual o colectivo,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,Robo simple,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,Fraude,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,"Acoso, abuso, violación y otros delitos sexuales",0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Coyoacán,Homicidio,0.0,81596.0,88176.0,134619.0,164481.0,185996.0,162187.0,24179.0,178378.0,207803.0,203270.0
2019,1,6,Cuauhtémoc,Amenazas,10.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,Lesiones,4.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,Robo a negocio,16.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,Robo a transeúnte,12.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,"Robo de vehículo, autopartes y en transporte individual",4.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,Robo en transporte público individual o colectivo,10.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,Robo simple,16.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,Fraude,6.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,"Acoso, abuso, violación y otros delitos sexuales",4.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Cuauhtémoc,Homicidio,0.0,1257589.0,1328979.0,2061060.0,2117704.0,2156359.0,1758263.0,326395.0,1964717.0,2158439.0,2162091.0
2019,1,6,Gustavo A. Madero,Amenazas,0.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,6,Gustavo A. Madero,Lesiones,0.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,6,Gustavo A. Madero,Robo a negocio,2.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,6,Gustavo A. Madero,Robo a transeúnte,2.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,6,Gustavo A. Madero,"Robo de vehículo, autopartes y en transporte individual",8.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,6,Gustavo A. Madero,Robo en transporte público individual o colectivo,4.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,6,Gustavo A. Madero,Robo simple,2.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
2019,1,6,Gustavo A. Madero,Fraude,4.0,1459122.0,1583864.0,2161600.0,2159855.0,2445244.0,1942381.0,426688.0,2251920.0,2408598.0,2434716.0
