anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Centro,Robo simple,2.0,642662.0,797317.0,1067372.0,950932.0,887082.0,569816.0,249095.0,791868.0,775280.0,788427.0
2019,1,1,Centro,Homicidio,0.0,642662.0,797317.0,1067372.0,950932.0,887082.0,569816.0,249095.0,791868.0,775280.0,788427.0
2019,1,1,Centro,Lesiones,0.0,642662.0,797317.0,1067372.0,950932.0,887082.0,569816.0,249095.0,791868.0,775280.0,788427.0
2019,1,1,Churubusco,"Acoso, abuso, violación y otros delitos sexuales",4.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Amenazas,0.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Fraude,0.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Robo a negocio,0.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Robo a transeúnte,4.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,"Robo de vehículo, autopartes y en transporte individual",8.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Robo en transporte público individual o colectivo,0.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Robo simple,0.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Homicidio,0.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Churubusco,Lesiones,0.0,181877.0,156516.0,231409.0,242851.0,247343.0,195081.0,48298.0,225254.0,245696.0,244692.0
2019,1,1,Clavería,"Acoso, abuso, violación y otros delitos sexuales",0.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,Amenazas,2.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,Fraude,0.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,Robo a negocio,6.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,Robo a transeúnte,4.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,"Robo de vehículo, autopartes y en transporte individual",8.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
