anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Arenal,Amenazas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Arenal,Robo a negocio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Arenal,Robo en transporte público individual o colectivo,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Arenal,Robo simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Arenal,Homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Asturias,"Acoso, abuso, violación y otros delitos sexuales",0.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Fraude,2.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Lesiones,0.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Robo a transeúnte,2.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,"Robo de vehículo, autopartes y en transporte individual",0.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Amenazas,0.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Robo a negocio,0.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Robo en transporte público individual o colectivo,4.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Robo simple,2.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Asturias,Homicidio,0.0,54776.0,58694.0,93679.0,101547.0,102294.0,81459.0,15827.0,91706.0,102308.0,100510.0
2019,1,1,Buenavista,"Acoso, abuso, violación y otros delitos sexuales",2.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
